"Genes, NCBI Mus musculus Annotation Release 109, 2020-09-22"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000081.7,3059795,3081070,LOC108167388,plus,108167388,
NC_000081.7,3082590,3083474,Gm9614,plus,674207,
NC_000081.7,3246676,3248434,Gm7962,minus,666167,predicted gene 7962
NC_000081.7,3280457,3284355,Gm30057,plus,102631816,
NC_000081.7,3300249,3309992,Selenop,plus,20363,selenoprotein P
NC_000081.7,3309725,3334209,Ccdc152,minus,100039139,coiled-coil domain containing 152
NC_000081.7,3327972,3415111,Gm41254,plus,105245870,
NC_000081.7,3347237,3612834,Ghr,minus,14600,growth hormone receptor
NC_000081.7,3632758,3632879,Gm22031,minus,115488568,
NC_000081.7,3640856,3644388,Gm41255,minus,105245871,
NC_000081.7,3701468,3702288,Gm18420,plus,100417141,"predicted gene, 18420"
NC_000081.7,3775171,3776374,Gm4823,minus,223278,predicted gene 4823
NC_000081.7,3959463,3960073,Gm17873,plus,100416017,"predicted gene, 17873"
NC_000081.7,3993046,4009055,Fbxo4,minus,106052,F-box protein 4
NC_000081.7,4011517,4025228,AW549877,minus,106064,expressed sequence AW549877
NC_000081.7,4025521,4045340,Gm2093,plus,328489,predicted gene 2093
NC_000081.7,4049593,4056888,BC037032,minus,414066,cDNA Sequence BC037032
NC_000081.7,4055910,4184826,Oxct1,plus,67041,3-oxoacid CoA transferase 1
NC_000081.7,4404973,4605067,Plcxd3,plus,239318,"phosphatidylinositol-specific phospholipase C, X domain containing 3"
NC_000081.7,4756550,4833527,C6,plus,12274,complement component 6
NC_000081.7,4914584,4915798,Gm16374,plus,100039214,predicted pseudogene 16374
NC_000081.7,4927697,4991689,Mroh2b,plus,223825,maestro heat-like repeat family member 2B
NC_000081.7,5017232,5093255,C7,minus,109828,complement component 7
NC_000081.7,5064842,5064944,Gm25652,plus,115488595,
NC_000081.7,5121978,5122727,Gm16077,plus,100417977,predicted gene 16077
NC_000081.7,5126402,5146762,Card6,minus,239319,"caspase recruitment domain family, member 6"
NC_000081.7,5146095,5148622,Rpl37,plus,67281,ribosomal protein L37
NC_000081.7,5147903,5147962,Snord72,plus,100302529,"small nucleolar RNA, C/D box 72"
NC_000081.7,5150084,5150654,Gm10250,minus,100039281,predicted pseudogene 10250
NC_000081.7,5163513,5164762,Gm41256,minus,105245872,
NC_000081.7,5172641,5211380,Prkaa1,plus,105787,"protein kinase, AMP-activated, alpha 1 catalytic subunit"
NC_000081.7,5185234,5215005,Gm15938,minus,105245873,
NC_000081.7,5214971,5247817,Ttc33,plus,67515,tetratricopeptide repeat domain 33
NC_000081.7,5238761,5239697,Gm15937,plus,100418335,predicted gene 15937
NC_000081.7,5262880,5273668,Ptger4,minus,19219,prostaglandin E receptor 4 (subtype EP4)
NC_000081.7,5284120,5357217,Gm41257,plus,105245874,
NC_000081.7,5331075,5331554,Gm2157,minus,100039322,predicted gene 2157
NC_000081.7,5344741,5345344,Gm2150,minus,100039308,predicted gene 2150
NC_000081.7,5377360,5494394,Gm46496,plus,108168213,
NC_000081.7,5525799,5624464,5430437J10Rik,plus,71432,RIKEN cDNA 5430437J10 gene
NC_000081.7,5609709,5610329,Gm20957,plus,100418252,"predicted gene, 20957"
NC_000081.7,5703371,5734651,Gm41258,plus,105245875,
NC_000081.7,5743513,5743784,Gm18715,plus,100417611,"predicted gene, 18715"
NC_000081.7,5895714,5896783,Gm8043,plus,666319,predicted gene 8043
NC_000081.7,5980902,5981859,Gm49095,plus,115488528,"predicted gene, 49095"
NC_000081.7,6052758,6074185,Gm41259,minus,105245876,"predicted gene, 41259"
NC_000081.7,6064309,6065616,Gm8047,plus,102631995,predicted gene 8047
NC_000081.7,6180698,6180829,Gm23139,minus,115485980,
NC_000081.7,6329269,6470196,Dab2,plus,13132,"disabled 2, mitogen-responsive phosphoprotein"
NC_000081.7,6332726,6339411,Gm16311,minus,102632119,predicted gene 16311
NC_000081.7,6358332,6359371,Gm18888,minus,100417895,"predicted gene, 18888"
NC_000081.7,6474827,6528306,C9,plus,12279,complement component 9
NC_000081.7,6552280,6695089,Fyb,plus,23880,FYN binding protein
NC_000081.7,6633908,6683784,Gm2245,minus,102632231,predicted gene 2245
NC_000081.7,6683338,6684346,Gm7666,plus,665511,predicted pseudogene 7666
NC_000081.7,6737827,6829882,Rictor,plus,78757,"RPTOR independent companion of MTOR, complex 2"
NC_000081.7,6769640,6784265,LOC118568184,minus,118568184,
NC_000081.7,6843049,6904434,Osmr,minus,18414,oncostatin M receptor
NC_000081.7,6890929,6902168,LOC118568185,plus,118568185,
NC_000081.7,7022736,7060642,Gm30559,plus,102632501,
NC_000081.7,7063881,7070863,Gm30663,plus,102632640,
NC_000081.7,7103837,7105113,Gm30971,plus,102633053,
NC_000081.7,7120091,7226970,Lifr,plus,16880,LIF receptor alpha
NC_000081.7,7235601,7428228,Egflam,minus,268780,"EGF-like, fibronectin type III and laminin G domains"
NC_000081.7,7371395,7372180,Gm16030,plus,100416828,predicted gene 16030
NC_000081.7,7471782,7476332,Gm41263,plus,105245880,
NC_000081.7,7472893,7497762,Gm41262,minus,105245879,
NC_000081.7,7529854,7591865,Gm41264,minus,105245881,
NC_000081.7,7808429,7808962,Gm19227,plus,100418462,"predicted gene, 19227"
NC_000081.7,7839529,7867061,Gdnf,plus,14573,glial cell line derived neurotrophic factor
NC_000081.7,7902536,8138787,Wdr70,minus,545085,WD repeat domain 70
NC_000081.7,7923268,7923755,Btf3-ps16,plus,115488518,"basic transcription factor 3, pseudogene 16"
NC_000081.7,8004530,8005229,Rpl19-ps6,plus,621001,"ribosomal protein L19, pseudogene 6"
NC_000081.7,8135861,8189343,Nup155,plus,170762,nucleoporin 155
NC_000081.7,8198509,8300642,Cplane1,plus,73692,ciliogenesis and planar polarity effector 1
NC_000081.7,8201462,8202477,Gm46494,plus,108168211,
NC_000081.7,8249488,8249598,Gm24144,plus,115488591,
NC_000081.7,8250449,8252595,Gm41265,minus,105245883,
NC_000081.7,8319308,8494799,Nipbl,minus,71175,NIPBL cohesin loading factor
NC_000081.7,8464596,8475347,LOC102634078,plus,102634078,
NC_000081.7,8497321,8532336,Gm31282,plus,102633464,"predicted gene, 31282"
